AllYrs,CountInds,Sort,SapPlot,corner,PlotID,Northing,Easting,BroaderGroup,Genus,Species,Group,Duration,Taxa4Analysis,Cover2007,Cover2008,Cover2009,Cover2010,Cover2011,Cover2012,Cover2013,Cover2014,Cover2015,Cover2016,Cover2018,Ind2007,Ind2008,Ind2009,Ind2010,Ind2011,Ind2012,Ind2013,Ind2014,Ind2015,Ind2016,Ind2018,Buds2007,Buds2008,Buds2009,Buds2010,Buds2011,Buds2012,Buds2013,Buds2014,Buds2015,Buds2016,Buds2018,Flrs2007,Flrs2008,Flrs2009,Flrs2010,Flrs2011,Flrs2012,Flrs2013,Flrs2014,Flrs2015,Flrs2016,Flrs2018,Frts2007,Frts2008,Frts2009,Frts2010,Frts2011,Frts2012,Frts2013,Frts2014,Frts2015,Frts2016,Frts2018,Densiometer2009,Densiometer2010,Densiometer2011,Densiometer2012,Densiometer2013,Densiometer2014,Densiometer2015,Densiometer2016,Densiometer2018,ResearcherID2007,ResearcherID2008,ResearcherID2009,ResearcherID2010,ResearcherID2011,ResearcherID2012,ResearcherID2013,ResearcherID2014,ResearcherID2015,ResearcherID2016,ResearcherID2018,Day2007,Day2008,Day2009,Day2010,Day2011,Day2012,Day2013,Day2014,Day2015,Day2016,Day2018,Comments2007,Comments2008,Comments2009,Comments2010,Comments2011,Comments2012,Comments2013,Comments2014,Comments2015,Comments2016,Comments2018
n,n,575,4,NW,4NW,104.2,20.8,herb_dicot,Houstonia,sp,,,Houstonia_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,576,4,NW,4NW,104.2,20.8,herb_dicot,Hydrophyllum,sp,,,Hydrophyllum_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,577,4,NW,4NW,104.2,20.8,herb_dicot,Impatiens,sp,,,Impatiens_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,578,4,NW,4NW,104.2,20.8,herb_dicot,Laportia,canadensis,,,Laportia_canadensis,3,3,3,4,2,6,2,0.5,3,2,0.5,NA,NA,NA,5,NA,NA,3,3,2,1,2,NA,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,buckeye sap #172 in plot,EAT did densiometer reading,,,,,
n,n,579,4,NW,4NW,104.2,20.8,herb_dicot,Mitella,diphylla,,,Mitella_diphylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,buckeye sap #172 in plot,EAT did densiometer reading,,,,,
n,n,580,4,NW,4NW,104.2,20.8,herb_dicot,Osmorhiza,longistylis,,,Osmorhiza_longistylis,2,2,2,3,3,3,2,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,-99,0,0,-99,NA,NA,NA,1,1,1,1,-99,0,0,-99,NA,NA,NA,0,0,0,0,-99,0,0,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,buckeye sap #172 in plot,EAT did densiometer reading,,,,,
n,n,581,4,NW,4NW,104.2,20.8,herb_dicot,Phacelia,bipinnatifida,,,Phacelia_bipinnatifida,0,0,0,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,0,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,0,-99,-99,-99,-99,-99,-99,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,582,4,NW,4NW,104.2,20.8,herb_dicot,Podophyllum,peltatum,,,Podophyllum_peltatum,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,583,4,NW,4NW,104.2,20.8,herb_monocot,Polygonatum,biflorum,,,Polygonatum_biflorum,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,584,4,NW,4NW,104.2,20.8,fern,Polystichum,acrostichoides,,,Polystichum_acrostichoides,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,585,4,NW,4NW,104.2,20.8,herb_monocot,Prosartes,lanuginosa,,,Prosartes_lanuginosa,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,586,4,NW,4NW,104.2,20.8,herb_dicot,Sanicula,sp,,,Sanicula_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,587,4,NW,4NW,104.2,20.8,herb_dicot,Sedum,ternatum,,,Sedum_ternatum,2,2,2,1,2,1,0.5,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,1,NA,NA,NA,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,buckeye sap #172 in plot,EAT did densiometer reading,,,,,
n,y,588,4,NW,4NW,104.2,20.8,herb_dicot,Senecio,sp,,,Senecio_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,589,4,NW,4NW,104.2,20.8,herb_monocot,Smilacina,racemosa,,,Smilacina_racemosa,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,590,4,NW,4NW,104.2,20.8,herb_dicot,Stellaria,corei,,,Stellaria_corei,3,3,3,0,0.5,3,7,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,0,0,0,0,0,0,0,NA,NA,NA,-99,0,0,1,0,0,0,1,NA,NA,NA,-99,0,0,1,0,0,1,0,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,buckeye sap #172 in plot,EAT did densiometer reading,,,,,
n,n,591,4,NW,4NW,104.2,20.8,herb_dicot,Tiarella,cordifolia,,,Tiarella_cordifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,"just about to open up; KGD: when in bud, how do we know Tiarella?",,,
n,n,592,4,NW,4NW,104.2,20.8,herb_dicot,Tiarella.Mitella,sp,,,Tiarella.Mitella,4,4,4,3,3,2,5,2,3,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,593,4,NW,4NW,104.2,20.8,herb_monocot,Trillium,erectum,,,Trillium_erectum,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,y,594,4,NW,4NW,104.2,20.8,herb_monocot,Trillium,luteum,,,Trillium_luteum,1,1,1,2,0,0,0,0,0,2,0,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,0,-99,-99,-99,-99,-99,0,-99,NA,NA,NA,1,-99,-99,-99,-99,-99,0,-99,NA,NA,NA,0,-99,-99,-99,-99,-99,0,-99,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,,,,
n,n,595,4,NW,4NW,104.2,20.8,herb_dicot,Viola,canadensis,,,Viola_canadensis,3,3,3,3,2,3,1,2,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,0,1,0,1,0,1,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,buckeye sap #172 in plot,EAT did densiometer reading,,,,,
n,y,596,4,NW,4NW,104.2,20.8,woody,Aesculus,flava,,,Zwoody_Aesculus,11,11,11,0,12,15,18,NA,28,5,0,NA,NA,NA,0,1,1,1,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,buckeye sap #172 in plot,EAT did densiometer reading,50 cm,,,0.55,
n,y,597,4,NW,4NW,104.2,20.8,woody,Carya,sp,,,Zwoody_Carya,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,buckeye sap #172 in plot,EAT did densiometer reading,50 cm,,,0.8,
n,n,598,4,NW,4NW,104.2,20.8,ZZbare,ZZbare,ZZbare,,,ZZbare,35,35,35,20,35,37,11,48,66,22,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.875,4,3,3.25,4,8,2.5,4.5,NA,NA,NA,KGD,EAT,ALG,"KD (herb plots), ET (densiometer)",EW,EW,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,buckeye sap #172 in plot,EAT did densiometer reading,,,,,"mystery seedling photographed, has drawing on data sheet that looks a lot like one of our unknowns from early in the study"
n,y,599,4,SE,4SE,95.8,29.2,herb_dicot,Actaea,racemosa,,,Actaea_racemosa,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,2.625,4.25,2,3.25,5,5.25,3.25,5.25,NA,NA,NA,KGD,EAT_AmandaG,EAT,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,"Brian, teaches science ed at Vance Elementary, passed by",,,
n,y,600,4,SE,4SE,95.8,29.2,fern,Adiantum,sp,,,Adiantum_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.625,4.25,2,3.25,5,5.25,3.25,5.25,NA,NA,NA,KGD,EAT_AmandaG,EAT,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,601,4,SE,4SE,95.8,29.2,herb_dicot,Anemone,acutiloba,,,Anemone_acutiloba,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,2.625,4.25,2,3.25,5,5.25,3.25,5.25,NA,NA,NA,KGD,EAT_AmandaG,EAT,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,602,4,SE,4SE,95.8,29.2,herb_dicot,Anemonella,thalictroides,,,Anemonella_thalictroides,0,0,0,0.5,0.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-99,-99,-99,-99,-99,-99,NA,NA,NA,0,0,-99,-99,-99,-99,-99,-99,NA,NA,NA,0,0,-99,-99,-99,-99,-99,-99,NA,2.625,4.25,2,3.25,5,5.25,3.25,5.25,NA,NA,NA,KGD,EAT_AmandaG,EAT,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,603,4,SE,4SE,95.8,29.2,fern,Asplenium,sp,,,Asplenium_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.625,4.25,2,3.25,5,5.25,3.25,5.25,NA,NA,NA,KGD,EAT_AmandaG,EAT,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,604,4,SE,4SE,95.8,29.2,fern,Botrychium,sp,,,Botrychium_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.625,4.25,2,3.25,5,5.25,3.25,5.25,NA,NA,NA,KGD,EAT_AmandaG,EAT,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,605,4,SE,4SE,95.8,29.2,herb_dicot,Cardamine,concatenata,,,Cardamine_concatenata,0,0,0,1,0,0,0,0,0,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-99,-99,-99,-99,-99,0,-99,NA,NA,NA,0,-99,-99,-99,-99,-99,0,-99,NA,NA,NA,0,-99,-99,-99,-99,-99,0,-99,NA,2.625,4.25,2,3.25,5,5.25,3.25,5.25,NA,NA,NA,KGD,EAT_AmandaG,EAT,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,606,4,SE,4SE,95.8,29.2,herb_dicot,Cardamine,diphylla,,,Cardamine_diphylla,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,2.625,4.25,2,3.25,5,5.25,3.25,5.25,NA,NA,NA,KGD,EAT_AmandaG,EAT,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,607,4,SE,4SE,95.8,29.2,herb_dicot,Caulophyllum,thalictroides,,,Caulophyllum_thalictroides,25,25,25,30,30,25,30,33,28,3,23,NA,NA,NA,6,5,8,10,11,7,16,7,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,1,0,0,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,NA,2.625,4.25,2,3.25,5,5.25,3.25,5.25,NA,NA,NA,KGD,EAT_AmandaG,EAT,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,608,4,SE,4SE,95.8,29.2,herb_dicot,Claytonia,caroliniana,,,Claytonia_caroliniana,0,0,0,0.5,0,0,0,0,0.5,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-99,-99,-99,-99,0,0,-99,NA,NA,NA,0,-99,-99,-99,-99,2,0,-99,NA,NA,NA,0,-99,-99,-99,-99,0,1,-99,NA,2.625,4.25,2,3.25,5,5.25,3.25,5.25,NA,NA,NA,KGD,EAT_AmandaG,EAT,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
